0,SansAnimation,Idle,,
0,HeartTeleport,320,376,,,,,
0,CombatZoneResizeInstant,234,252,410,392,,,
0,HeartTeleport,320,376,,,,,
0,HeartMode,1,,,,,,

0,SansAnimation,Idle,,

0.4,BoneVRepeat,128,257,95,0,220,6,133
0,BoneVRepeat,128,366,20,0,220,6,133
0,BoneVRepeat,503,257,95,2,220,6,133
0,BoneVRepeat,503,366,20,2,220,6,133
5.6,SansBody,HandUp,,
0,SansSlam,3,,
0.4,BoneVRepeat,128,257,20,0,220,6,133
0,BoneVRepeat,128,300,90,0,220,6,133
0,BoneVRepeat,503,257,20,2,220,6,133
0,BoneVRepeat,503,300,90,2,220,6,133

6,SansBody,HandDown,,,,
0.26666,SansSlam,1,,,,

1.5,SineBones,1,-20,100,60,,,,
0.5,SineBones,1,20,100,30,,,,

2,GasterBlaster,2,320,0,270,290,30,0.1,0.5
0,GasterBlaster,2,320,0,270,290,150,0.1,0.5
0,GasterBlaster,2,320,0,270,290,90,0.1,0.5

1.5,SineBones,1,-20,100,60,,,,
0.5,SineBones,1,20,100,30,,,,

2,GasterBlaster,2,320,0,370,290,30,0.1,0.5
0,GasterBlaster,2,320,0,370,290,150,0.1,0.5
0,GasterBlaster,2,320,0,370,290,90,0.1,0.5

1.5,SineBones,1,-20,100,60,,,,
0.5,SineBones,1,20,100,30,,,,

2,GasterBlaster,2,320,0,370,290,30,0.1,0.5
0,GasterBlaster,2,320,0,370,290,150,0.1,0.5
0,GasterBlaster,2,320,0,370,290,90,0.1,0.5

1.5,SineBones,1,-20,100,60,,,,
0.5,SineBones,1,20,100,30,,,,

2,GasterBlaster,2,320,0,270,290,30,0.1,0.5
0,GasterBlaster,2,320,0,270,290,150,0.1,0.5
0,GasterBlaster,2,320,0,270,290,90,0.1,0.5

2,EndAttack,,,,,,,
